optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 29, 9, 18, 6, 23, 27, 19, 21, 15, 26, 25, 30, 13, 7, 22, 20, 28, 14, 8, 4, 16, 3, 12, 11, 10, 5, 2, 24, 17, 1}",4.950546,"{1, 17, 24, 29, 18, 9, 10, 11, 12, 3, 16, 20, 22, 30, 7, 13, 26, 21, 15, 27, 6, 23, 19, 25, 14, 28, 8, 4, 5, 2, 1}",5.796493,0.170879,0.000329
"{1, 8, 13, 6, 16, 27, 7, 30, 24, 25, 15, 18, 21, 19, 26, 11, 14, 20, 9, 10, 2, 12, 22, 23, 4, 29, 3, 28, 17, 5, 1}",4.638857,"{1, 5, 17, 30, 24, 21, 19, 18, 15, 25, 26, 11, 7, 27, 16, 13, 6, 28, 4, 3, 29, 23, 22, 2, 12, 10, 9, 20, 14, 8, 1}",6.035162,0.301002,0.000327
"{1, 15, 27, 6, 13, 17, 10, 11, 21, 20, 26, 16, 24, 18, 2, 28, 7, 29, 23, 8, 9, 4, 19, 14, 5, 25, 22, 30, 12, 3, 1}",4.750530,"{1, 3, 12, 30, 22, 28, 7, 29, 23, 8, 9, 4, 19, 14, 5, 25, 11, 10, 21, 16, 26, 20, 24, 2, 18, 17, 13, 6, 27, 15, 1}",5.987365,0.260357,0.000334
"{1, 8, 15, 2, 20, 25, 13, 7, 16, 11, 4, 3, 28, 19, 24, 26, 12, 18, 14, 10, 17, 29, 27, 22, 21, 5, 6, 9, 30, 23, 1}",4.517159,"{1, 5, 21, 8, 15, 29, 18, 12, 24, 14, 10, 26, 19, 28, 4, 3, 11, 16, 7, 13, 25, 20, 2, 17, 27, 22, 9, 6, 30, 23, 1}",5.621743,0.244531,0.000327
"{1, 14, 13, 26, 22, 24, 17, 20, 29, 23, 3, 30, 15, 8, 7, 25, 19, 16, 9, 28, 2, 18, 11, 27, 10, 5, 21, 4, 6, 12, 1}",4.820595,"{1, 14, 13, 26, 15, 8, 30, 3, 23, 29, 20, 24, 17, 22, 18, 2, 28, 11, 27, 10, 16, 9, 19, 25, 5, 7, 6, 4, 21, 12, 1}",5.659348,0.173994,0.000332
"{1, 9, 3, 13, 5, 11, 22, 18, 16, 21, 28, 12, 24, 26, 30, 25, 10, 2, 19, 27, 29, 23, 6, 15, 7, 20, 14, 17, 8, 4, 1}",4.078224,"{1, 28, 12, 21, 26, 13, 5, 11, 22, 18, 16, 24, 30, 25, 10, 2, 19, 27, 29, 23, 6, 15, 7, 20, 14, 17, 8, 9, 3, 4, 1}",4.801748,0.177412,0.000326
"{1, 22, 12, 15, 16, 23, 24, 13, 3, 28, 5, 18, 4, 20, 11, 7, 6, 10, 19, 14, 8, 26, 21, 2, 25, 30, 29, 27, 17, 9, 1}",4.048012,"{1, 9, 22, 12, 15, 16, 23, 18, 11, 20, 4, 5, 28, 3, 13, 24, 19, 10, 7, 6, 14, 8, 26, 21, 2, 25, 30, 29, 27, 17, 1}",4.945889,0.221807,0.000403
"{1, 10, 6, 9, 28, 18, 7, 3, 26, 20, 4, 30, 14, 29, 5, 23, 15, 21, 11, 25, 16, 13, 19, 12, 8, 22, 2, 17, 24, 27, 1}",4.727288,"{1, 27, 24, 17, 2, 8, 22, 12, 19, 13, 16, 11, 21, 15, 5, 29, 14, 30, 4, 20, 3, 26, 7, 25, 23, 28, 18, 9, 6, 10, 1}",5.854004,0.238343,0.000402
"{1, 22, 4, 3, 10, 27, 11, 9, 14, 18, 17, 26, 20, 21, 8, 23, 15, 29, 28, 30, 5, 24, 13, 12, 2, 16, 7, 6, 19, 25, 1}",4.536510,"{1, 22, 25, 19, 6, 7, 16, 17, 18, 14, 21, 20, 2, 12, 13, 24, 5, 30, 28, 15, 29, 23, 8, 26, 9, 11, 10, 3, 27, 4, 1}",5.780800,0.274284,0.000363
"{1, 10, 15, 17, 21, 26, 8, 9, 13, 27, 22, 14, 19, 18, 29, 23, 30, 11, 5, 25, 7, 2, 16, 20, 12, 24, 4, 28, 6, 3, 1}",4.604247,"{1, 28, 12, 24, 4, 3, 6, 16, 29, 30, 25, 7, 2, 20, 5, 11, 19, 14, 22, 18, 23, 9, 8, 27, 13, 26, 21, 17, 15, 10, 1}",5.311676,0.153647,0.000320
"{1, 28, 20, 21, 30, 9, 7, 18, 13, 27, 24, 16, 22, 3, 25, 14, 15, 10, 12, 17, 2, 19, 4, 8, 26, 23, 11, 5, 6, 29, 1}",4.515063,"{1, 29, 28, 20, 21, 30, 23, 26, 9, 7, 18, 13, 27, 24, 16, 22, 3, 25, 14, 15, 10, 17, 12, 19, 2, 4, 8, 5, 11, 6, 1}",4.995712,0.106455,0.000332
"{1, 30, 21, 5, 20, 25, 10, 16, 18, 2, 27, 22, 12, 19, 29, 6, 26, 7, 4, 14, 28, 3, 11, 17, 8, 24, 23, 9, 15, 13, 1}",4.731319,"{1, 30, 21, 20, 28, 14, 4, 26, 7, 2, 27, 22, 12, 19, 29, 6, 18, 16, 25, 10, 5, 11, 3, 17, 24, 8, 23, 15, 9, 13, 1}",5.359521,0.132775,0.000327
"{1, 5, 2, 21, 29, 20, 7, 25, 23, 3, 13, 22, 18, 30, 10, 15, 9, 17, 11, 12, 19, 6, 28, 27, 24, 16, 8, 26, 14, 4, 1}",4.125893,"{1, 27, 24, 8, 26, 4, 14, 16, 6, 28, 19, 12, 11, 17, 9, 10, 15, 30, 18, 22, 13, 20, 7, 25, 23, 3, 29, 21, 2, 5, 1}",4.458375,0.080584,0.000319
"{1, 28, 8, 15, 11, 19, 7, 14, 4, 10, 25, 27, 13, 21, 16, 30, 2, 12, 23, 9, 6, 5, 24, 3, 29, 20, 18, 26, 22, 17, 1}",5.132458,"{1, 28, 20, 18, 6, 9, 5, 24, 3, 29, 16, 21, 2, 30, 13, 27, 25, 4, 14, 10, 23, 12, 26, 8, 15, 7, 19, 11, 22, 17, 1}",6.915708,0.347446,0.000350
"{1, 10, 28, 30, 4, 13, 17, 12, 7, 15, 24, 27, 25, 22, 2, 8, 3, 21, 5, 14, 18, 16, 23, 20, 11, 26, 29, 9, 6, 19, 1}",4.287683,"{1, 10, 28, 30, 4, 13, 17, 12, 7, 15, 8, 2, 22, 3, 25, 27, 24, 21, 18, 14, 5, 16, 23, 20, 9, 29, 11, 26, 6, 19, 1}",4.914483,0.146186,0.000353
"{1, 4, 17, 14, 22, 7, 12, 21, 2, 5, 29, 19, 24, 15, 10, 27, 25, 23, 6, 9, 3, 20, 8, 26, 13, 30, 18, 16, 28, 11, 1}",4.827168,"{1, 11, 28, 26, 16, 30, 18, 13, 8, 20, 3, 9, 6, 27, 10, 25, 23, 24, 15, 19, 2, 29, 5, 21, 12, 7, 22, 17, 14, 4, 1}",5.606171,0.161379,0.000322
"{1, 14, 2, 8, 19, 29, 20, 13, 12, 18, 11, 7, 4, 26, 23, 21, 6, 28, 30, 3, 9, 17, 5, 25, 16, 15, 22, 24, 27, 10, 1}",4.093966,"{1, 14, 2, 8, 19, 29, 20, 24, 25, 17, 9, 5, 16, 6, 28, 30, 3, 21, 7, 4, 23, 26, 11, 18, 12, 13, 15, 22, 27, 10, 1}",4.500862,0.099389,0.000316
"{1, 26, 28, 18, 4, 30, 17, 8, 29, 14, 7, 16, 22, 11, 19, 27, 24, 15, 23, 9, 13, 3, 5, 12, 21, 25, 10, 6, 20, 2, 1}",4.195517,"{1, 20, 25, 21, 12, 5, 3, 9, 13, 23, 15, 24, 27, 16, 22, 11, 19, 30, 4, 18, 28, 26, 29, 14, 7, 8, 17, 10, 6, 2, 1}",5.716524,0.362532,0.000324
"{1, 23, 5, 7, 20, 2, 26, 28, 9, 8, 19, 27, 18, 29, 11, 24, 25, 30, 21, 15, 14, 4, 6, 13, 22, 12, 3, 10, 16, 17, 1}",4.420173,"{1, 29, 18, 27, 11, 24, 25, 30, 19, 8, 9, 28, 2, 23, 26, 20, 7, 5, 16, 21, 15, 14, 6, 13, 4, 22, 12, 3, 10, 17, 1}",5.377016,0.216472,0.000313
"{1, 21, 23, 15, 30, 20, 18, 19, 14, 25, 6, 5, 29, 8, 13, 7, 2, 11, 28, 3, 22, 4, 17, 12, 10, 27, 24, 16, 9, 26, 1}",4.493859,"{1, 26, 24, 27, 10, 12, 16, 9, 23, 15, 30, 20, 18, 19, 25, 14, 5, 6, 22, 4, 17, 3, 28, 11, 2, 7, 8, 13, 29, 21, 1}",5.745810,0.278591,0.000371
"{1, 18, 19, 29, 6, 22, 23, 5, 15, 17, 16, 14, 12, 20, 26, 4, 28, 10, 24, 21, 7, 11, 8, 25, 13, 2, 27, 30, 9, 3, 1}",4.760818,"{1, 27, 9, 30, 6, 22, 23, 5, 16, 15, 17, 14, 12, 20, 26, 4, 28, 10, 24, 21, 7, 11, 8, 25, 13, 2, 3, 29, 19, 18, 1}",5.196124,0.091435,0.000380
"{1, 27, 20, 7, 9, 11, 19, 12, 21, 13, 23, 17, 3, 2, 28, 5, 6, 10, 26, 4, 16, 22, 24, 15, 18, 25, 29, 14, 30, 8, 1}",4.647303,"{1, 9, 11, 19, 12, 23, 3, 17, 13, 21, 28, 5, 6, 10, 2, 26, 4, 22, 15, 24, 16, 25, 18, 29, 7, 20, 27, 14, 30, 8, 1}",5.919741,0.273801,0.000406
"{1, 18, 17, 15, 30, 3, 19, 20, 22, 13, 24, 9, 8, 12, 11, 6, 28, 27, 7, 5, 26, 4, 21, 16, 23, 25, 14, 10, 29, 2, 1}",4.385788,"{1, 17, 18, 15, 30, 3, 19, 20, 22, 13, 24, 9, 8, 6, 28, 27, 11, 12, 21, 4, 26, 7, 5, 16, 23, 25, 14, 10, 29, 2, 1}",4.873229,0.111141,0.000321
"{1, 26, 7, 3, 19, 20, 12, 28, 4, 16, 13, 8, 25, 17, 24, 10, 29, 9, 22, 6, 30, 5, 15, 21, 27, 18, 23, 2, 11, 14, 1}",4.705607,"{1, 14, 11, 2, 7, 26, 27, 5, 15, 21, 18, 23, 30, 6, 22, 9, 29, 24, 25, 17, 10, 13, 16, 8, 4, 19, 28, 12, 20, 3, 1}",5.260827,0.117991,0.000341
"{1, 11, 20, 25, 10, 5, 4, 26, 30, 14, 22, 27, 6, 9, 24, 12, 15, 21, 18, 7, 3, 2, 19, 8, 23, 17, 13, 16, 28, 29, 1}",4.608868,"{1, 29, 28, 16, 13, 17, 19, 8, 23, 2, 7, 3, 18, 21, 15, 12, 24, 6, 9, 27, 22, 26, 30, 14, 5, 4, 10, 25, 20, 11, 1}",5.033149,0.092058,0.000328
"{1, 27, 18, 2, 15, 17, 26, 8, 11, 6, 20, 3, 5, 16, 13, 22, 12, 9, 28, 29, 14, 30, 25, 19, 10, 24, 23, 4, 7, 21, 1}",4.511996,"{1, 27, 18, 2, 15, 17, 25, 30, 14, 16, 13, 5, 22, 12, 6, 20, 3, 11, 8, 26, 9, 28, 29, 24, 10, 19, 23, 7, 4, 21, 1}",5.682045,0.259320,0.000328
"{1, 2, 29, 9, 19, 10, 5, 4, 8, 27, 18, 11, 6, 15, 25, 23, 14, 12, 30, 20, 13, 3, 28, 7, 16, 21, 26, 17, 24, 22, 1}",4.474872,"{1, 2, 29, 9, 19, 10, 5, 4, 8, 27, 18, 25, 23, 15, 11, 6, 14, 12, 30, 20, 13, 3, 28, 7, 16, 21, 26, 17, 24, 22, 1}",4.687863,0.047597,0.000350
"{1, 28, 13, 4, 21, 23, 3, 29, 11, 24, 17, 7, 2, 18, 5, 25, 15, 27, 6, 14, 26, 30, 8, 22, 16, 19, 9, 12, 10, 20, 1}",4.478767,"{1, 28, 13, 4, 21, 23, 3, 29, 11, 24, 17, 7, 2, 18, 5, 25, 15, 27, 6, 26, 19, 16, 22, 8, 30, 14, 9, 12, 20, 10, 1}",4.770404,0.065115,0.000363
"{1, 12, 8, 18, 23, 22, 2, 26, 9, 28, 20, 15, 11, 25, 30, 14, 17, 16, 4, 13, 19, 6, 27, 21, 3, 5, 10, 7, 29, 24, 1}",4.672389,"{1, 24, 29, 23, 18, 22, 8, 2, 20, 15, 11, 30, 14, 17, 6, 27, 21, 3, 10, 7, 5, 25, 19, 13, 4, 16, 28, 9, 26, 12, 1}",5.672250,0.213994,0.000326
"{1, 23, 18, 9, 15, 29, 2, 21, 20, 14, 27, 16, 11, 8, 25, 22, 12, 24, 7, 17, 19, 28, 30, 5, 6, 3, 4, 26, 13, 10, 1}",4.593013,"{1, 23, 18, 9, 29, 15, 2, 21, 20, 14, 11, 16, 27, 12, 22, 25, 8, 7, 17, 30, 5, 6, 24, 19, 28, 26, 4, 3, 13, 10, 1}",5.756875,0.253398,0.000351
"{1, 14, 9, 19, 15, 18, 13, 3, 26, 10, 23, 17, 29, 21, 22, 4, 7, 5, 30, 12, 2, 6, 24, 16, 27, 8, 28, 20, 11, 25, 1}",4.498496,"{1, 14, 25, 18, 13, 23, 29, 21, 4, 22, 7, 5, 30, 17, 10, 26, 3, 15, 19, 9, 8, 27, 16, 6, 2, 12, 24, 28, 20, 11, 1}",5.369760,0.193679,0.000320
"{1, 25, 24, 6, 5, 14, 7, 19, 4, 17, 27, 26, 8, 11, 18, 23, 21, 13, 22, 30, 15, 28, 20, 3, 12, 10, 9, 16, 29, 2, 1}",4.571030,"{1, 25, 5, 24, 6, 14, 7, 17, 26, 27, 4, 19, 22, 13, 21, 18, 11, 8, 23, 30, 28, 15, 20, 3, 12, 10, 9, 16, 29, 2, 1}",5.366841,0.174099,0.000371
"{1, 17, 2, 13, 8, 3, 23, 25, 10, 28, 9, 20, 29, 16, 21, 30, 19, 14, 27, 5, 26, 7, 11, 15, 18, 4, 22, 24, 12, 6, 1}",4.785669,"{1, 17, 2, 3, 13, 23, 25, 10, 28, 26, 7, 11, 8, 20, 29, 9, 5, 30, 16, 21, 19, 14, 27, 15, 18, 4, 22, 24, 12, 6, 1}",5.814237,0.214927,0.000361
"{1, 21, 17, 3, 25, 28, 27, 30, 15, 14, 26, 5, 12, 8, 29, 18, 16, 9, 4, 2, 11, 22, 23, 6, 24, 19, 7, 20, 10, 13, 1}",4.116125,"{1, 17, 21, 3, 25, 27, 28, 30, 15, 14, 26, 5, 12, 8, 29, 18, 9, 16, 11, 22, 23, 4, 2, 6, 24, 7, 19, 20, 10, 13, 1}",4.631304,0.125161,0.000341
"{1, 12, 10, 16, 13, 26, 5, 29, 20, 4, 30, 11, 17, 19, 2, 8, 22, 28, 25, 6, 27, 21, 24, 3, 9, 14, 7, 15, 18, 23, 1}",4.736330,"{1, 23, 18, 15, 16, 13, 26, 29, 20, 6, 25, 21, 28, 22, 8, 19, 2, 17, 11, 30, 4, 5, 27, 24, 3, 9, 14, 7, 10, 12, 1}",5.442853,0.149171,0.000395
"{1, 28, 19, 11, 23, 10, 16, 22, 6, 3, 25, 21, 29, 18, 2, 26, 4, 15, 7, 17, 8, 27, 14, 12, 5, 9, 30, 20, 13, 24, 1}",4.607986,"{1, 24, 19, 13, 20, 30, 9, 23, 10, 16, 2, 22, 18, 25, 6, 3, 29, 21, 26, 4, 15, 7, 17, 8, 27, 14, 12, 5, 11, 28, 1}",5.133748,0.114098,0.000353
"{1, 24, 13, 16, 8, 14, 10, 26, 23, 19, 18, 2, 17, 27, 6, 9, 20, 15, 3, 7, 4, 29, 25, 30, 28, 11, 21, 5, 22, 12, 1}",4.627795,"{1, 24, 16, 8, 14, 10, 26, 23, 19, 13, 5, 21, 11, 30, 28, 27, 18, 17, 2, 6, 9, 20, 15, 25, 3, 7, 4, 29, 22, 12, 1}",5.239896,0.132266,0.000339
"{1, 4, 12, 8, 29, 18, 27, 20, 28, 11, 6, 21, 15, 2, 9, 5, 30, 10, 3, 19, 24, 23, 13, 17, 22, 14, 26, 25, 7, 16, 1}",4.935692,"{1, 4, 16, 7, 25, 26, 23, 14, 22, 17, 13, 24, 19, 3, 9, 5, 21, 15, 2, 10, 30, 20, 27, 11, 6, 28, 18, 8, 29, 12, 1}",5.453629,0.104937,0.000453
"{1, 17, 28, 2, 11, 25, 21, 6, 27, 18, 30, 9, 23, 10, 14, 3, 5, 7, 16, 20, 8, 15, 22, 13, 29, 24, 26, 19, 12, 4, 1}",4.323445,"{1, 17, 28, 2, 11, 21, 25, 6, 27, 30, 9, 23, 10, 14, 3, 5, 7, 16, 20, 8, 15, 22, 13, 18, 19, 12, 26, 4, 24, 29, 1}",5.103674,0.180465,0.000356
"{1, 26, 27, 14, 6, 7, 11, 21, 15, 17, 12, 9, 3, 16, 29, 18, 10, 22, 2, 8, 5, 30, 28, 23, 24, 19, 13, 20, 4, 25, 1}",4.430707,"{1, 26, 25, 22, 2, 10, 29, 18, 3, 9, 12, 17, 15, 11, 21, 7, 6, 27, 14, 16, 4, 28, 8, 5, 30, 23, 24, 19, 13, 20, 1}",5.479842,0.236787,0.000340
"{1, 26, 14, 30, 3, 19, 11, 29, 12, 6, 7, 10, 28, 4, 27, 15, 22, 17, 5, 23, 16, 24, 8, 13, 2, 20, 9, 25, 18, 21, 1}",4.677130,"{1, 25, 18, 21, 26, 14, 30, 3, 19, 11, 2, 24, 16, 23, 29, 17, 22, 5, 15, 27, 4, 28, 10, 7, 6, 12, 13, 8, 20, 9, 1}",5.643282,0.206570,0.000328
"{1, 4, 30, 16, 28, 7, 9, 15, 17, 6, 14, 29, 18, 21, 13, 19, 12, 5, 22, 27, 23, 10, 26, 11, 8, 25, 20, 2, 24, 3, 1}",4.375803,"{1, 4, 30, 16, 28, 7, 9, 15, 17, 6, 14, 3, 24, 2, 20, 25, 8, 11, 26, 10, 23, 27, 22, 5, 29, 13, 19, 12, 21, 18, 1}",4.985389,0.139308,0.000337
"{1, 30, 4, 6, 24, 12, 23, 8, 18, 13, 15, 26, 17, 5, 3, 19, 11, 9, 16, 25, 21, 28, 27, 20, 29, 14, 2, 22, 10, 7, 1}",4.886657,"{1, 5, 17, 7, 10, 3, 22, 19, 2, 14, 29, 20, 28, 27, 21, 25, 15, 26, 30, 4, 6, 24, 12, 23, 8, 18, 13, 16, 9, 11, 1}",5.794796,0.185840,0.000321
"{1, 25, 22, 7, 27, 10, 17, 24, 13, 20, 6, 15, 8, 18, 14, 29, 19, 26, 2, 4, 11, 30, 21, 9, 3, 28, 16, 12, 5, 23, 1}",4.534094,"{1, 12, 16, 28, 3, 9, 21, 4, 2, 26, 19, 11, 30, 5, 23, 29, 14, 18, 8, 15, 6, 20, 17, 13, 24, 10, 27, 7, 22, 25, 1}",5.567045,0.227819,0.000325
"{1, 12, 22, 16, 15, 21, 28, 27, 29, 19, 18, 4, 23, 30, 10, 14, 8, 11, 7, 25, 26, 3, 2, 5, 20, 24, 13, 9, 6, 17, 1}",4.535410,"{1, 5, 13, 24, 20, 27, 29, 19, 18, 4, 23, 30, 10, 14, 8, 7, 25, 11, 26, 3, 2, 12, 22, 16, 15, 21, 28, 6, 17, 9, 1}",5.766217,0.271377,0.000352
"{1, 22, 13, 16, 17, 2, 30, 25, 20, 24, 14, 18, 10, 26, 6, 12, 5, 29, 4, 11, 21, 9, 27, 3, 19, 23, 7, 15, 8, 28, 1}",4.320080,"{1, 15, 7, 23, 17, 16, 13, 22, 28, 8, 19, 3, 27, 9, 21, 11, 4, 29, 5, 12, 6, 26, 10, 18, 14, 24, 20, 25, 30, 2, 1}",4.962367,0.148675,0.000313
"{1, 2, 6, 3, 24, 17, 14, 7, 12, 15, 27, 11, 8, 16, 20, 21, 13, 30, 28, 29, 5, 23, 25, 18, 9, 22, 26, 19, 4, 10, 1}",4.350433,"{1, 2, 10, 4, 19, 22, 18, 25, 13, 30, 5, 23, 29, 28, 12, 15, 27, 26, 9, 21, 16, 20, 8, 11, 7, 14, 17, 24, 3, 6, 1}",5.287197,0.215327,0.000323
"{1, 24, 17, 13, 15, 11, 4, 28, 8, 7, 19, 21, 20, 2, 29, 26, 30, 9, 22, 12, 14, 27, 6, 18, 5, 3, 25, 10, 16, 23, 1}",4.386220,"{1, 17, 23, 13, 15, 19, 21, 28, 7, 8, 4, 11, 5, 6, 18, 14, 12, 27, 9, 30, 22, 26, 29, 2, 20, 16, 10, 25, 3, 24, 1}",5.882277,0.341081,0.000364
"{1, 28, 7, 3, 11, 2, 23, 17, 24, 6, 15, 29, 10, 12, 13, 5, 25, 9, 20, 18, 27, 8, 16, 19, 4, 26, 30, 22, 21, 14, 1}",4.634429,"{1, 28, 7, 22, 30, 23, 17, 21, 14, 3, 2, 11, 15, 12, 10, 29, 6, 24, 13, 5, 25, 9, 20, 18, 27, 8, 16, 19, 4, 26, 1}",5.843925,0.260981,0.000324
"{1, 9, 4, 19, 26, 23, 20, 28, 7, 27, 17, 24, 2, 6, 8, 5, 22, 11, 25, 15, 13, 14, 12, 30, 10, 29, 3, 21, 18, 16, 1}",3.889470,"{1, 16, 18, 21, 3, 29, 10, 23, 30, 12, 14, 13, 15, 24, 17, 27, 7, 6, 2, 8, 5, 22, 11, 25, 28, 20, 26, 19, 4, 9, 1}",4.569650,0.174877,0.000316
"{1, 14, 3, 30, 12, 15, 24, 9, 28, 4, 16, 6, 26, 2, 13, 8, 11, 27, 18, 19, 17, 10, 25, 29, 22, 20, 23, 21, 7, 5, 1}",4.257452,"{1, 14, 3, 30, 24, 15, 12, 9, 28, 4, 16, 6, 26, 2, 13, 8, 11, 27, 18, 19, 17, 25, 7, 21, 23, 20, 22, 29, 10, 5, 1}",4.565010,0.072240,0.000349
"{1, 11, 2, 3, 9, 17, 4, 28, 18, 30, 20, 24, 22, 23, 8, 27, 19, 13, 25, 5, 26, 29, 12, 15, 14, 6, 7, 21, 10, 16, 1}",4.447241,"{1, 16, 10, 21, 7, 6, 14, 15, 12, 29, 26, 5, 25, 19, 13, 27, 23, 8, 22, 24, 20, 30, 28, 18, 4, 17, 9, 3, 2, 11, 1}",4.567801,0.027109,0.000347
"{1, 12, 20, 19, 22, 15, 28, 26, 10, 7, 5, 18, 29, 13, 8, 4, 14, 17, 25, 9, 21, 27, 6, 23, 2, 30, 24, 11, 16, 3, 1}",4.593091,"{1, 16, 24, 30, 25, 9, 29, 21, 27, 15, 22, 20, 19, 12, 6, 28, 26, 10, 7, 5, 18, 13, 8, 17, 4, 14, 23, 2, 11, 3, 1}",5.609756,0.221347,0.000346
"{1, 11, 24, 16, 28, 26, 4, 9, 7, 2, 18, 25, 29, 20, 22, 5, 6, 21, 14, 23, 10, 27, 13, 8, 17, 30, 12, 3, 15, 19, 1}",4.324479,"{1, 24, 16, 28, 26, 11, 19, 9, 4, 7, 2, 18, 25, 29, 20, 22, 5, 6, 21, 14, 23, 10, 27, 8, 13, 15, 17, 12, 30, 3, 1}",4.821438,0.114918,0.000370
"{1, 22, 10, 30, 2, 14, 18, 20, 29, 6, 16, 27, 12, 9, 3, 28, 24, 8, 5, 4, 19, 7, 15, 17, 11, 13, 26, 25, 21, 23, 1}",4.874334,"{1, 23, 21, 25, 26, 13, 11, 10, 30, 2, 14, 18, 15, 7, 19, 4, 17, 5, 8, 3, 27, 20, 29, 6, 16, 12, 9, 24, 28, 22, 1}",6.410956,0.315248,0.000321
"{1, 11, 25, 14, 2, 4, 27, 7, 18, 8, 20, 17, 6, 15, 12, 23, 22, 16, 9, 26, 5, 3, 10, 24, 29, 28, 21, 30, 19, 13, 1}",4.274051,"{1, 13, 19, 30, 21, 28, 29, 24, 10, 3, 5, 26, 9, 16, 22, 23, 12, 6, 15, 17, 18, 7, 20, 8, 27, 4, 14, 2, 25, 11, 1}",4.511464,0.055548,0.000324
"{1, 22, 26, 2, 17, 19, 11, 30, 29, 15, 14, 7, 6, 3, 28, 25, 18, 21, 23, 27, 10, 9, 12, 8, 16, 13, 24, 4, 20, 5, 1}",4.656707,"{1, 26, 22, 5, 20, 4, 21, 27, 19, 11, 30, 14, 15, 29, 2, 17, 16, 13, 12, 8, 9, 10, 24, 23, 18, 25, 28, 3, 6, 7, 1}",5.782005,0.241651,0.000372
"{1, 22, 7, 21, 26, 15, 25, 17, 28, 9, 14, 4, 2, 12, 6, 30, 20, 10, 5, 13, 19, 24, 16, 29, 18, 8, 27, 23, 11, 3, 1}",4.816384,"{1, 3, 22, 7, 21, 26, 15, 25, 17, 28, 9, 14, 30, 20, 10, 5, 6, 12, 2, 4, 29, 16, 13, 19, 24, 18, 8, 11, 27, 23, 1}",5.079792,0.054690,0.000327
"{1, 9, 7, 30, 11, 17, 8, 6, 3, 15, 29, 16, 22, 14, 18, 20, 23, 28, 12, 21, 24, 27, 25, 19, 5, 26, 4, 13, 10, 2, 1}",4.918101,"{1, 9, 7, 17, 8, 23, 20, 27, 30, 11, 6, 3, 15, 29, 16, 22, 14, 18, 28, 12, 21, 24, 25, 19, 4, 26, 5, 2, 13, 10, 1}",5.513943,0.121153,0.000325
"{1, 27, 14, 4, 23, 11, 8, 3, 10, 20, 28, 18, 2, 25, 16, 17, 12, 26, 5, 30, 24, 15, 29, 19, 22, 7, 6, 13, 21, 9, 1}",4.422820,"{1, 14, 11, 8, 7, 13, 21, 9, 10, 28, 18, 2, 25, 16, 17, 12, 26, 5, 20, 3, 6, 22, 19, 29, 15, 30, 24, 23, 4, 27, 1}",6.035072,0.364530,0.000354
"{1, 24, 17, 7, 15, 2, 21, 13, 10, 20, 16, 6, 30, 25, 4, 3, 29, 9, 5, 26, 28, 22, 19, 18, 23, 11, 14, 12, 27, 8, 1}",4.293418,"{1, 24, 7, 17, 15, 11, 23, 18, 14, 12, 27, 8, 20, 16, 6, 30, 25, 4, 3, 29, 9, 5, 26, 28, 22, 19, 10, 21, 2, 13, 1}",5.108366,0.189813,0.000319
"{1, 22, 30, 27, 10, 7, 8, 2, 18, 29, 20, 5, 12, 25, 17, 11, 13, 21, 16, 4, 26, 28, 9, 15, 6, 24, 14, 23, 3, 19, 1}",4.661401,"{1, 23, 7, 29, 18, 2, 20, 5, 25, 12, 21, 13, 11, 14, 22, 30, 27, 10, 8, 17, 16, 26, 4, 28, 9, 15, 6, 24, 3, 19, 1}",5.608936,0.203273,0.000327
"{1, 14, 7, 13, 16, 6, 12, 23, 4, 27, 26, 24, 19, 30, 8, 17, 29, 20, 11, 15, 2, 9, 10, 3, 5, 25, 28, 22, 21, 18, 1}",4.373087,"{1, 18, 21, 22, 24, 27, 12, 23, 4, 26, 29, 17, 19, 8, 30, 16, 15, 2, 9, 28, 25, 5, 3, 10, 11, 20, 6, 13, 7, 14, 1}",5.585090,0.277150,0.000364
"{1, 8, 16, 6, 18, 12, 5, 14, 23, 2, 13, 30, 7, 11, 26, 9, 22, 10, 19, 3, 20, 28, 25, 17, 15, 21, 27, 29, 24, 4, 1}",4.280994,"{1, 4, 24, 29, 27, 21, 15, 17, 25, 28, 20, 3, 10, 22, 9, 19, 26, 11, 7, 30, 13, 2, 23, 5, 14, 18, 12, 6, 16, 8, 1}",4.543587,0.061339,0.000330
"{1, 19, 5, 21, 28, 17, 29, 20, 10, 22, 11, 24, 30, 27, 13, 6, 3, 26, 2, 14, 23, 16, 9, 8, 18, 12, 15, 25, 7, 4, 1}",4.187591,"{1, 5, 21, 28, 10, 20, 29, 17, 14, 13, 6, 26, 3, 2, 27, 30, 11, 22, 24, 23, 16, 9, 8, 18, 12, 15, 25, 7, 4, 19, 1}",5.070056,0.210734,0.000326
"{1, 7, 6, 9, 23, 25, 17, 14, 15, 10, 3, 20, 29, 18, 8, 12, 30, 27, 13, 26, 16, 4, 22, 28, 5, 24, 11, 21, 19, 2, 1}",4.936170,"{1, 6, 7, 9, 23, 17, 25, 30, 12, 8, 27, 18, 20, 10, 3, 29, 14, 15, 28, 22, 13, 26, 16, 4, 5, 24, 11, 21, 19, 2, 1}",5.855539,0.186252,0.000384
